client_id,age,income,balance,nb_transactions_last_month,default_history,fraud_flag,churn_risk,customer_since,last_interaction,text_interaction
834,44,30196.55,11510.75,15,0,0,0.074,2017-12-30,2025-11-28,Rule finish effort may experience easy claim special wonder draw material democratic partner range little.
835,53,68005.96,7984.11,106,1,0,0.452,2021-04-09,2025-11-09,Arrive pass tree Democrat tell third possible style.
836,53,59450.84,9991.53,71,0,0,0.689,2020-02-10,2025-11-04,Chance rock general thousand short last response seek him simple toward memory action.
837,43,36279.82,10788.06,60,0,0,0.977,2020-06-08,2025-10-30,Exist key make even PM door life add.
838,60,41947.27,13199.64,43,0,0,0.521,2018-03-07,2025-11-07,Late newspaper shake art big despite sell hour current.
839,44,26551.8,-4954.92,17,1,0,0.734,2018-12-22,2025-11-18,By fund fish choose different section difficult.
840,37,33923.38,-2209.99,117,0,0,0.896,2016-07-25,2025-11-06,Arrive leader yourself culture exactly should sort fire task race former class campaign.
841,28,36173.31,4222.96,49,0,0,0.543,2024-08-16,2025-11-26,Place Democrat mouth project when foot certainly with word.
842,55,44367.8,6480.51,92,0,0,0.167,2022-12-28,2025-11-27,Region mission send son recent house perform thus whatever local.
843,23,20809.8,8997.85,103,0,0,0.848,2025-07-18,2025-11-20,Any ago sense reveal may wind relate.
844,40,46672.27,8624.04,79,1,0,0.574,2022-08-08,2025-11-05,Realize gas in Republican of game understand full tend commercial wind Mr no stock commercial.
845,64,39811.97,8878.14,29,0,0,0.759,2023-12-25,2025-11-03,Suffer brother number price behavior least sit mission across message back within friend outside.
846,63,47971.62,184.81,48,0,0,0.658,2024-07-16,2025-11-27,Hospital include performance if full interesting main difficult mention budget machine pressure none yeah system source.
847,29,50209.6,4025.96,97,0,0,0.061,2024-02-17,2025-11-10,Commercial affect probably organization treat factor suffer in film I.
848,30,38610.97,6387.9,93,0,0,0.169,2025-10-03,2025-11-01,Agreement environment moment in serious fight continue.
849,79,49322.97,7246.51,20,0,0,0.286,2022-08-07,2025-11-20,Work his American administration statement rule environmental.
850,77,40692.36,5497.79,21,0,0,0.285,2024-07-17,2025-11-19,Politics line similar star Mrs develop half common reveal policy protect significant make culture glass lawyer.
851,60,53152.09,9271.71,46,0,0,0.839,2022-05-26,2025-10-31,Leader green PM meeting upon short audience book investment difference would after effort.
852,22,46741.89,2293.86,24,1,0,0.598,2024-12-23,2025-11-04,Claim effect if carry window give certain smile apply.
853,54,44715.62,5587.07,85,0,0,0.083,2023-04-26,2025-11-26,Similar seek space according on sit prove without care attention bring cover face pass add.
854,48,40463.31,10514.88,55,0,0,0.387,2023-08-26,2025-10-31,Great center son method character pay during plan medical interest.
855,26,61437.24,9022.29,63,0,0,0.556,2019-02-12,2025-11-03,Theory we agent until charge detail course company director church everything lead arm natural.
856,68,48077.78,6133.14,27,0,0,0.252,2018-01-09,2025-11-20,Item behind arm ball serve identify material answer your network.
857,46,22178.06,6246.62,102,0,0,0.04,2022-03-27,2025-11-25,Sing bag forward person card mother note method option.
858,57,34920.74,5619.6,32,0,0,0.38,2018-08-28,2025-11-28,Information report campaign seven court catch month article pick Congress face environment government bank meet.
859,58,38571.23,,65,1,0,0.461,2019-01-02,2025-11-11,Between event others purpose pull large oil officer wrong sure official.
860,28,41983.15,5480.99,3,1,0,0.905,2018-10-05,2025-11-22,You force call small seven help travel both business society left when help career decide subject.
861,40,44650.61,6177.97,79,0,0,0.908,2024-08-20,2025-11-04,Hold art Mrs simple consider meet represent like hear.
862,18,27836.75,,11,0,0,0.5,2018-05-14,2025-11-27,Expect senior about public speak page wait themselves.
863,63,40980.03,9374.25,16,1,0,0.471,2023-03-13,2025-11-20,Approach stuff up yeah economy difference on should with wind significant design.
864,38,37288.18,1435.35,119,0,0,0.641,2016-04-10,2025-11-01,Rock in participant though cut power yes throw watch.
865,53,58271.16,16958.82,35,0,0,0.258,2024-01-28,2025-11-20,Project to unit direction what couple very president small place candidate way.
866,71,27073.83,5284.21,15,0,0,0.286,2021-02-17,2025-11-26,Brother performance under nation state suddenly order free feel conference.
867,74,41739.32,10344.4,102,0,0,0.003,2022-03-03,2025-11-10,Stop drug pass he evidence kid fact camera.
868,18,31719.22,2641.71,22,0,0,0.078,2019-11-29,2025-11-05,Space fact machine imagine thus future service.
869,80,69944.94,15313.38,71,0,1,0.179,2025-07-11,2025-11-09,Sing family common learn learn team kitchen anyone try particular attention.
870,71,60849.2,10690.96,8,0,0,0.641,2023-03-14,2025-11-25,Race paper mother own direction name success prevent.
871,72,17364.63,9912.36,77,0,1,0.213,2025-11-09,2025-11-21,Degree herself long teacher occur assume campaign need painting line always center notice receive eat city.
872,57,30056.79,7105.56,54,0,0,0.124,2016-03-15,2025-11-23,Talk away song focus teacher sound because project add kid dinner politics.
873,32,55063.85,-1200.3,72,1,0,0.616,2016-01-27,2025-11-13,Program third movement something local which training best he heart.
874,38,48859.25,16314.11,63,0,0,0.652,2017-10-09,2025-11-24,End onto sing notice so require safe improve sister player.
875,64,48388.98,12268.45,46,0,0,0.06,2021-03-11,2025-11-14,Color available land member oil community while along west maybe.
876,70,44862.79,6392.6,116,0,0,0.773,2024-04-28,2025-11-15,Manage film accept week decade suggest need result.
877,26,56268.0,10392.94,89,0,0,0.606,2023-02-13,2025-11-20,Such true similar give over newspaper others still town agree imagine recently positive.
878,69,53714.65,1446.93,99,0,0,0.397,2018-10-06,2025-11-05,Safe seven feeling whose especially on east energy important watch must control class occur film baby.
879,74,37641.66,-1532.74,66,0,0,0.983,2023-03-07,2025-11-20,Six seem finish amount Mrs quality we.
880,43,24011.12,8082.23,117,1,0,0.01,2021-02-16,2025-11-09,Thank about energy fish identify difference Democrat impact father rate serious kind.
881,58,16649.02,4012.4,9,1,0,0.545,2022-12-24,2025-10-31,Yet single whose cause here partner could by that all.
882,52,40445.42,5586.96,88,0,0,0.16,2018-09-16,2025-11-01,Others money voice economy today both program election administration.
883,80,14401.48,7736.52,3,0,0,0.329,2020-10-08,2025-11-20,Gun here effort indeed building major suffer over eye sign game act here dark trouble.
884,42,45764.95,2063.61,29,0,0,0.133,2022-02-28,2025-11-28,Just market at decide again society possible capital member speech cold glass drive.
885,55,37379.53,7599.05,113,0,0,0.668,2025-04-24,2025-11-19,Above brother common something last activity image.
886,19,71158.67,2479.26,10,0,0,0.402,2024-10-14,2025-11-12,Center authority me number particular college television.
887,24,47146.94,,50,0,0,0.986,2016-04-23,2025-11-03,Amount however positive discuss and but claim keep.
888,51,,7498.31,18,0,0,0.654,2017-03-25,2025-11-23,Only third shoulder daughter might for on pass sometimes.
889,34,17757.45,10637.79,113,0,0,0.917,2020-03-19,2025-11-23,Throw effort performance which appear Congress story me imagine tree friend.
890,60,23065.18,-862.87,12,0,0,0.241,2017-02-25,2025-11-13,Black fly property station religious four foot my poor difference.
891,76,52220.31,10948.79,56,0,0,0.319,2016-06-01,2025-11-08,Prevent save cell system full bad attorney size available toward watch nature.
892,68,37303.55,15486.12,99,0,0,0.363,2020-11-08,2025-11-17,Say work skin debate his seat heart add film set pull indeed.
893,71,80030.64,8588.05,2,0,0,0.839,2017-10-03,2025-11-27,Wall more end record pull against often cup each pressure majority company great we what station.
894,41,40754.23,10610.71,111,0,1,0.212,2023-05-17,2025-11-12,In once likely poor year magazine over least appear factor official building.
895,42,44533.83,6809.58,77,0,0,0.947,2019-05-19,2025-11-24,Direction hit cut see wear personal drop past free fire work message.
896,69,22246.55,9876.44,73,0,0,0.044,2017-06-16,2025-11-25,Deep forward now would process particularly out coach use hundred food.
897,50,56211.47,16005.91,37,0,0,0.89,2017-08-05,2025-11-24,Attack recognize yet financial authority size hear drive.
898,66,28114.19,19231.29,103,0,0,0.451,2017-01-29,2025-11-05,Staff old remain both common piece offer from particular.
899,46,49866.18,9585.9,26,0,0,0.526,2020-07-02,2025-11-21,Back believe understand himself attention rise provide piece.
900,80,54176.9,2901.59,87,0,0,0.997,2023-01-05,2025-10-31,First big stuff left friend town pick always upon.
901,39,,11116.53,79,0,0,0.87,2023-06-20,2025-11-20,Source political environment safe seek style thus include.
902,43,68354.56,1811.79,9,0,0,0.904,2023-12-21,2025-11-03,Two why for month half pull cover staff today build kind note difficult significant vote.
903,45,32839.45,4877.91,117,0,0,0.586,2020-04-28,2025-11-02,Attention court expert senior according assume best art memory address.
904,66,67133.1,5449.07,52,0,0,0.956,2016-06-19,2025-11-15,Including as dream friend class throughout bar across best.
905,66,22935.81,18205.87,26,0,0,0.688,2024-04-28,2025-11-12,Happen store next information wind yeah result number.
906,37,,15143.55,6,0,0,0.819,2020-09-06,2025-11-17,
907,80,39863.8,14108.13,114,0,0,0.721,2020-03-25,2025-11-09,Identify wear finish miss forward away Congress someone receive.
908,78,31378.01,12103.86,91,0,0,0.781,2022-08-14,2025-11-23,Specific face father say machine talk score beat movie activity hospital without range certainly.
909,66,17080.82,3457.95,89,0,0,0.638,2023-09-09,2025-11-18,Develop drug feel cultural hot room agency town against.
910,18,38089.96,9181.09,81,0,0,0.726,2016-07-10,2025-11-16,Who cover trial else community wind heart administration affect enough.
911,30,37142.77,17189.59,12,0,0,0.436,2021-04-22,2025-11-19,Save common ground choice enough measure seven miss.
912,68,44593.59,10237.68,71,0,0,0.707,2024-04-18,2025-11-06,Budget eat none expert growth put family candidate food drive story.
913,73,52872.22,13150.74,90,0,0,0.277,2021-06-27,2025-11-11,Majority community career stop forget million draw heart senior social stand.
914,79,29873.01,-49.14,59,0,0,0.635,2022-11-26,2025-11-18,Billion address speech anything practice laugh seat lay do matter large finish method heart.
915,49,68374.02,11609.38,13,0,0,0.524,2020-07-18,2025-11-09,Trade enter couple material it everybody power offer quickly.
916,47,33921.98,2728.33,104,0,0,0.899,2025-01-30,2025-11-21,Yard way gun rather threat pressure machine citizen class music about.
917,46,51032.91,6895.49,43,1,0,0.673,2021-03-01,2025-11-10,Learn weight indicate reflect special interesting interview go organization future crime he.
918,66,43352.51,15110.16,69,0,0,0.597,2024-08-16,2025-11-20,Chair also not difficult rich nation participant surface live any.
919,62,39019.35,9735.82,83,0,0,0.313,2023-08-18,2025-11-26,Chance shake weight lose might girl tonight only subject finally.
920,47,42600.86,12075.08,117,0,0,0.863,2024-03-14,2025-11-02,Throughout as nothing age decision card sit cold special site prove.
921,33,27895.69,7075.1,27,0,0,0.054,2019-09-10,2025-11-17,Traditional president bed former quickly group such ground.
922,57,36186.51,-1630.07,22,0,0,0.9,2020-04-26,2025-11-16,Goal range involve hold education may way suffer network painting.
923,36,21903.67,3323.59,11,0,0,0.653,2018-04-18,2025-11-21,Cut full can prevent standard line cultural dark here.
924,35,33760.94,11401.21,23,0,0,0.189,2017-10-08,2025-11-25,Trouble up letter argue hard result travel feel money then.
925,18,35000.0,9673.57,50,0,0,0.903,2021-02-23,2025-11-09,Available vote eight address surface TV worker clear thing speak less themselves hear.
926,64,54678.32,16312.17,107,0,0,0.326,2025-07-29,2025-10-30,Finally over however trip movie order build take nearly.
927,83,37021.12,8633.02,21,0,0,0.168,2022-03-09,2025-11-24,Blue window what policy decade call memory.
928,55,35278.78,3535.98,61,0,0,0.319,2019-11-22,2025-11-24,Simple above stop I mission sing final purpose college area suggest.
929,68,45300.6,7870.88,25,0,0,0.961,2023-09-16,2025-11-25,Direction magazine shoulder some find region source manage chance meet quite agency yourself work reduce chance.
930,80,44712.79,12989.14,85,0,0,0.753,2025-10-02,2025-11-08,Now sure also religious while investment source lead participant measure pressure grow produce commercial.
931,21,33134.39,-785.48,57,0,0,0.917,2020-06-22,2025-10-31,Create natural scientist discuss thus behind seek study discover go.
932,18,47913.43,9728.24,70,0,0,0.299,2024-12-04,2025-11-25,Late space worker rest popular section above state suddenly small wind democratic argue not.
933,25,39320.29,1697.53,14,0,0,0.082,2017-09-06,2025-11-10,Speech team deep American reality trouble resource operation soldier relate.
934,46,33110.05,8813.57,111,0,0,0.563,2022-06-11,2025-11-28,Go lose what treatment walk positive seat girl voice work campaign activity mouth very.
935,72,34567.82,11632.22,93,0,0,0.483,2016-06-17,2025-11-11,Tax figure answer tree produce week drug theory final hold but myself.
936,20,56240.26,10759.37,67,0,0,0.721,2017-01-22,2025-11-01,Take receive best lot growth call history ago believe southern sing.
